,Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number,cluster
322,323,38:49.6,172.16.1.66,172.16.1.4,6,54,49696,88,FA,979872240,1
323,324,38:49.6,172.16.1.4,172.16.1.66,6,54,88,49696,A,526699745,4
324,325,38:49.6,172.16.1.4,172.16.1.66,6,54,88,49696,RA,526699745,4
325,326,38:49.6,172.16.1.66,172.16.1.4,6,1514,49694,445,A,3591878207,1
326,327,38:49.6,172.16.1.66,172.16.1.4,6,1514,49694,445,A,3591879667,1
327,328,38:49.6,172.16.1.66,172.16.1.4,6,1136,49694,445,PA,3591881127,1
328,329,38:49.6,172.16.1.4,172.16.1.66,6,54,445,49694,A,2715323160,4
329,330,38:49.6,172.16.1.4,172.16.1.66,6,314,445,49694,PA,2715323160,4
330,331,38:49.6,172.16.1.66,172.16.1.4,6,228,49694,445,PA,3591882209,1
331,332,38:49.6,20.189.173.16,172.16.1.66,6,153,443,49690,PA,2179056001,3
332,333,38:49.6,172.16.1.66,20.189.173.16,6,54,49690,443,A,437976720,6
333,334,38:49.6,172.16.1.4,172.16.1.66,6,138,445,49694,PA,2715323420,4
334,335,38:49.6,172.16.1.66,172.16.1.4,6,178,49694,445,PA,3591882383,1
335,336,38:49.6,172.16.1.4,172.16.1.66,6,322,445,49694,PA,2715323504,4
336,337,38:49.6,172.16.1.66,172.16.1.4,6,518,49694,445,PA,3591882507,1
337,338,38:49.6,172.16.1.4,172.16.1.66,6,410,445,49694,PA,2715323772,4
338,339,38:49.6,172.16.1.66,172.16.1.4,6,54,49694,445,A,3591882971,1
339,340,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591882971,1
340,341,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715324128,4
341,342,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591883079,1
342,343,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715324260,4
343,344,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591883187,1
344,345,38:49.6,172.16.1.4,172.16.1.66,6,160,445,49694,PA,2715324392,4
345,346,38:49.6,172.16.1.66,20.189.173.16,6,413,49690,443,PA,437976720,6
346,347,38:49.6,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179056100,3
347,348,38:49.6,172.16.1.66,172.16.1.4,6,462,49694,445,PA,3591883304,1
348,349,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715324498,4
349,350,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591883712,1
350,351,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715324822,4
351,352,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591883820,1
352,353,38:49.6,172.16.1.4,172.16.1.66,6,682,445,49694,PA,2715324954,4
353,354,38:49.6,172.16.1.66,172.16.1.4,6,486,49694,445,PA,3591884026,1
354,355,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715325582,4
355,356,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591884458,1
356,357,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715325906,4
357,358,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591884566,1
358,359,38:49.6,172.16.1.4,172.16.1.66,6,554,445,49694,PA,2715326038,4
359,360,38:49.6,172.16.1.66,172.16.1.4,6,510,49694,445,PA,3591884772,1
360,361,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715326538,4
361,362,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591885228,1
362,363,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715326862,4
363,364,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591885336,1
364,365,38:49.6,172.16.1.4,172.16.1.66,6,546,445,49694,PA,2715326994,4
365,366,38:49.6,172.16.1.66,172.16.1.4,6,526,49694,445,PA,3591885542,1
366,367,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715327486,4
367,368,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886014,1
368,369,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715327810,4
369,370,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591886122,1
370,371,38:49.6,172.16.1.4,172.16.1.66,6,554,445,49694,PA,2715327942,4
371,372,38:49.6,172.16.1.66,172.16.1.4,6,606,49694,445,PA,3591886328,1
372,373,38:49.6,172.16.1.4,172.16.1.66,6,410,445,49694,PA,2715328442,4
373,374,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886880,1
374,375,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715328798,4
375,376,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886988,1
376,377,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715328930,4
377,378,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887096,1
378,379,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329062,4
379,380,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591887204,1
380,381,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715329194,4
381,382,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887520,1
382,383,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329486,4
383,384,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887628,1
384,385,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329618,4
385,386,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887736,1
386,387,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715329750,4
387,388,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887844,1
388,389,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329864,4
389,390,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887952,1
390,391,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715329996,4
391,392,38:49.6,172.16.1.66,172.16.1.4,6,275,49694,445,PA,3591888060,1
392,393,38:49.6,172.16.1.4,172.16.1.66,6,250,445,49694,PA,2715330076,4
393,394,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591888281,1
394,395,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715330272,4
395,396,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591888389,1
396,397,38:49.6,172.16.1.4,172.16.1.66,6,1236,445,49694,PA,2715330368,4
397,398,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591888506,1
398,399,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715331550,4
399,400,38:49.6,172.16.1.66,172.16.1.4,6,550,49694,445,PA,3591888598,1
400,401,38:49.6,172.16.1.4,172.16.1.66,6,410,445,49694,PA,2715331678,4
401,402,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889094,1
402,403,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332034,4
403,404,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889202,1
404,405,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332166,4
405,406,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889310,1
406,407,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332298,4
407,408,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591889418,1
408,409,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715332430,4
409,410,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889734,1
410,411,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332722,4
411,412,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889842,1
412,413,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332854,4
413,414,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889950,1
414,415,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715332986,4
415,416,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890058,1
416,417,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715333100,4
417,418,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890166,1
418,419,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715333232,4
419,420,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890274,1
420,421,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715333312,4
421,422,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591890382,1
422,423,38:49.6,172.16.1.4,172.16.1.66,6,1514,445,49694,A,2715333408,4
423,424,38:49.6,172.16.1.4,172.16.1.66,6,1484,445,49694,PA,2715334868,4
424,425,38:49.6,172.16.1.66,172.16.1.4,6,54,49694,445,A,3591890499,1
425,426,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591890499,1
426,427,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715336298,4
427,428,38:49.6,172.16.1.66,172.16.1.4,6,494,49694,445,PA,3591890591,1
428,429,38:49.6,172.16.1.4,172.16.1.66,6,354,445,49694,PA,2715336426,4
429,430,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891031,1
430,431,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336726,4
431,432,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891139,1
432,433,38:49.6,172.16.1.4,172.16.1.66,17,227,53,50203,,,4
433,434,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336858,4
434,435,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891247,1
435,436,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336990,4
436,437,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591891355,1
437,438,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715337122,4
438,439,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591891447,1
439,440,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715337250,4
440,441,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891763,1
441,442,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337542,4
442,443,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891871,1
443,444,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337674,4
444,445,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891979,1
445,446,38:49.6,172.16.1.66,23.215.55.140,6,66,49697,80,S,739690962,1
446,447,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715337806,4
447,448,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892087,1
448,449,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337920,4
449,450,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892195,1
450,451,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715338052,4
451,452,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892303,1
452,453,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715338132,4
453,454,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591892411,1
454,455,38:49.6,172.16.1.4,172.16.1.66,6,160,445,49694,PA,2715338228,4
455,456,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591892528,1
456,457,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715338334,4
457,458,38:49.6,172.16.1.66,172.16.1.4,6,97,49691,389,PA,4135973452,1
458,459,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49691,RA,3583703475,4
459,460,38:49.6,172.16.1.66,172.16.1.4,6,97,49688,389,PA,2051781666,1
460,461,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49688,RA,2020616409,4
461,462,38:49.6,172.16.1.66,172.16.1.4,6,54,49688,389,FA,2051781709,1
462,463,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49688,R,2020616409,4
463,464,38:49.6,23.215.55.140,172.16.1.66,6,58,80,49697,SA,2063184198,4
464,465,38:49.6,172.16.1.66,23.215.55.140,6,54,49697,80,A,739690963,1
465,466,38:49.6,172.16.1.66,23.215.55.140,6,165,49697,80,PA,739690963,1
466,467,38:49.6,23.215.55.140,172.16.1.66,6,54,80,49697,A,2063184199,4
467,468,38:49.6,172.16.1.66,172.16.1.4,6,54,49694,445,A,3591892620,1
468,469,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179056100,3
469,470,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179057560,3
470,471,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179059020,3
471,472,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179060480,3
472,473,38:49.7,20.189.173.16,172.16.1.66,6,535,443,49690,PA,2179061940,3
473,474,38:49.7,172.16.1.66,20.189.173.16,6,54,49690,443,A,437977079,6
474,475,38:49.7,172.16.1.66,20.189.173.16,6,128,49690,443,PA,437977079,6
475,476,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
476,477,38:49.7,172.16.1.66,20.189.173.16,6,983,49690,443,PA,437977153,6
477,478,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437978082,6
478,479,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437979542,6
479,480,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437981002,6
480,481,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437982462,6
481,482,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437983922,6
482,483,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437985382,6
483,484,38:49.7,172.16.1.66,20.189.173.16,6,1484,49690,443,PA,437986842,6
484,485,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
485,486,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
486,487,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
487,488,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
488,489,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
489,490,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
490,491,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
491,492,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421,3
492,493,38:49.7,23.215.55.140,172.16.1.66,6,241,80,49697,FPA,2063184199,4
493,494,38:49.7,172.16.1.66,23.215.55.140,6,54,49697,80,A,739691074,1
494,495,38:49.7,172.16.1.66,23.215.55.140,6,54,49697,80,FA,739691074,1
495,496,38:49.7,23.215.55.140,172.16.1.66,6,54,80,49697,A,2063184387,4
496,497,38:49.8,20.189.173.16,172.16.1.66,6,157,443,49690,PA,2179062421,3
497,498,38:49.8,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988272,6
498,499,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,,1
499,500,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,,1
500,501,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,,1
501,502,38:49.8,20.189.173.16,172.16.1.66,6,547,443,49690,PA,2179062524,3
502,503,38:49.8,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988272,6
503,504,38:49.9,172.16.1.66,172.16.1.4,6,66,49698,389,S,1345301104,1
504,505,38:49.9,172.16.1.4,172.16.1.66,6,66,389,49698,SA,3312406200,4
505,506,38:49.9,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345301105,1
506,507,38:50.0,172.16.1.66,172.16.1.4,6,398,49698,389,PA,1345301105,1
507,508,38:50.0,172.16.1.4,172.16.1.66,6,1514,389,49698,A,3312406201,4
508,509,38:50.0,172.16.1.4,172.16.1.66,6,1514,389,49698,A,3312407661,4
509,510,38:50.0,172.16.1.4,172.16.1.66,6,69,389,49698,PA,3312409121,4
510,511,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345301455,1
511,512,38:50.0,172.16.1.66,172.16.1.4,6,1514,49698,389,A,1345301455,1
512,513,38:50.0,172.16.1.66,172.16.1.4,6,839,49698,389,PA,1345302915,1
513,514,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,A,3312409136,4
514,515,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49698,PA,3312409136,4
515,516,38:50.0,172.16.1.66,172.16.1.4,6,170,49698,389,PA,1345303700,1
516,517,38:50.0,172.16.1.4,172.16.1.66,6,220,389,49698,PA,3312409346,4
517,518,38:50.0,172.16.1.66,172.16.1.4,6,156,49698,389,PA,1345303816,1
518,519,38:50.0,172.16.1.4,172.16.1.66,6,294,389,49698,PA,3312409512,4
519,520,38:50.0,172.16.1.66,172.16.1.4,6,287,49698,389,PA,1345303918,1
520,521,38:50.0,172.16.1.4,172.16.1.66,6,309,389,49698,PA,3312409752,4
521,522,38:50.0,172.16.1.66,172.16.1.4,6,265,49698,389,PA,1345304151,1
522,523,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410007,4
523,524,38:50.0,172.16.1.66,172.16.1.4,6,297,49698,389,PA,1345304362,1
524,525,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410061,4
525,526,38:50.0,172.16.1.66,172.16.1.4,6,252,49698,389,PA,1345304605,1
526,527,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410115,4
527,528,38:50.0,172.16.1.66,172.16.1.4,6,297,49698,389,PA,1345304803,1
528,529,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410169,4
529,530,38:50.0,172.16.1.66,172.16.1.4,6,239,49698,389,PA,1345305046,1
530,531,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410223,4
531,532,38:50.0,172.16.1.66,172.16.1.4,17,89,57977,53,,,1
532,533,38:50.0,172.16.1.4,172.16.1.66,17,176,53,57977,,,4
533,534,38:50.0,172.16.1.66,172.16.1.4,6,66,49699,389,S,4150316385,1
534,535,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49699,SA,1380914780,4
535,536,38:50.0,172.16.1.66,172.16.1.4,6,54,49699,389,A,4150316386,1
536,537,38:50.0,172.16.1.66,172.16.1.4,6,1514,49699,389,A,4150316386,1
537,538,38:50.0,172.16.1.66,172.16.1.4,6,839,49699,389,PA,4150317846,1
538,539,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,A,1380914781,4
539,540,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49699,PA,1380914781,4
540,541,38:50.0,172.16.1.66,172.16.1.4,6,187,49699,389,PA,4150318631,1
541,542,38:50.0,172.16.1.4,172.16.1.66,6,286,389,49699,PA,1380914991,4
542,543,38:50.0,172.16.1.66,172.16.1.4,6,97,49699,389,PA,4150318764,1
543,544,38:50.0,172.16.1.66,172.16.1.4,6,54,49699,389,FA,4150318807,1
544,545,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,RA,1380915223,4
545,546,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,R,1380915223,4
546,547,38:50.0,172.16.1.66,172.16.1.4,6,66,49700,389,S,606435762,1
547,548,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49700,SA,3420358435,4
548,549,38:50.0,172.16.1.66,172.16.1.4,6,54,49700,389,A,606435763,1
549,550,38:50.0,172.16.1.66,172.16.1.4,6,1514,49700,389,A,606435763,1
550,551,38:50.0,172.16.1.66,172.16.1.4,6,815,49700,389,PA,606437223,1
551,552,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,A,3420358436,4
552,553,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49700,PA,3420358436,4
553,554,38:50.0,172.16.1.66,172.16.1.4,6,343,49700,389,PA,606437984,1
554,555,38:50.0,172.16.1.4,172.16.1.66,6,140,389,49700,PA,3420358646,4
555,556,38:50.0,172.16.1.66,172.16.1.4,6,129,49700,389,PA,606438273,1
556,557,38:50.0,172.16.1.66,172.16.1.4,6,54,49700,389,FA,606438348,1
557,558,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,RA,3420358732,4
558,559,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,R,3420358732,4
559,560,38:50.0,172.16.1.66,172.16.1.4,6,66,49701,389,S,410699429,1
560,561,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49701,SA,4032974238,4
561,562,38:50.0,172.16.1.66,172.16.1.4,6,54,49701,389,A,410699430,1
562,563,38:50.0,172.16.1.66,172.16.1.4,6,1514,49701,389,A,410699430,1
563,564,38:50.0,172.16.1.66,172.16.1.4,6,839,49701,389,PA,410700890,1
564,565,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,A,4032974239,4
565,566,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49701,PA,4032974239,4
566,567,38:50.0,172.16.1.66,172.16.1.4,6,187,49701,389,PA,410701675,1
567,568,38:50.0,172.16.1.4,172.16.1.66,6,286,389,49701,PA,4032974449,4
568,569,38:50.0,172.16.1.66,172.16.1.4,6,66,49702,88,S,2465019697,1
569,570,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49702,SA,1166506410,4
570,571,38:50.0,172.16.1.66,172.16.1.4,6,54,49702,88,A,2465019698,1
571,572,38:50.0,172.16.1.66,172.16.1.4,6,322,49702,88,PA,2465019698,1
572,573,38:50.0,172.16.1.4,172.16.1.66,6,323,88,49702,PA,1166506411,4
573,574,38:50.0,172.16.1.66,172.16.1.4,6,54,49702,88,FA,2465019964,1
574,575,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49702,A,1166506680,4
575,576,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49702,RA,1166506680,4
576,577,38:50.0,172.16.1.66,172.16.1.4,6,66,49703,88,S,948264626,1
577,578,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49703,SA,1573364652,4
578,579,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,A,948264627,1
579,580,38:50.0,172.16.1.66,172.16.1.4,6,400,49703,88,PA,948264627,1
580,581,38:50.0,172.16.1.4,172.16.1.66,6,1514,88,49703,A,1573364653,4
581,582,38:50.0,172.16.1.4,172.16.1.66,6,509,88,49703,PA,1573366113,4
582,583,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,A,948264972,1
583,584,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,FA,948264972,1
584,585,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49703,A,1573366568,4
585,586,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49703,RA,1573366568,4
586,587,38:50.0,172.16.1.66,172.16.1.4,6,66,49704,88,S,1393752083,1
587,588,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49704,SA,2494005643,4
588,589,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,A,1393752084,1
589,590,38:50.0,172.16.1.66,172.16.1.4,6,1514,49704,88,A,1393752084,1
590,591,38:50.0,172.16.1.66,172.16.1.4,6,470,49704,88,PA,1393753544,1
591,592,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,A,2494005644,4
592,593,38:50.0,172.16.1.4,172.16.1.66,6,1514,88,49704,A,2494005644,4
593,594,38:50.0,172.16.1.4,172.16.1.66,6,419,88,49704,PA,2494007104,4
594,595,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,A,1393753960,1
595,596,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,FA,1393753960,1
596,597,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,A,2494007469,4
597,598,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,RA,2494007469,4
598,599,38:50.0,172.16.1.66,172.16.1.4,6,1084,49701,389,PA,410701808,1
599,600,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49701,PA,4032974681,4
600,601,38:50.0,172.16.1.66,172.16.1.4,6,97,49701,389,PA,410702838,1
601,602,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,RA,4032974735,4
602,603,38:50.0,172.16.1.66,172.16.1.4,6,54,49701,389,FA,410702881,1
603,604,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,R,4032974735,4
604,605,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345305231,1
605,606,38:50.0,172.16.1.66,172.16.1.4,6,97,49698,389,PA,1345305231,1
606,607,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,RA,3312410277,4
607,608,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,FA,1345305274,1
608,609,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,R,3312410277,4
609,610,38:50.3,,,,42,,,,,4
610,611,38:50.4,172.16.1.4,172.16.1.66,6,55,445,49744,A,852092718,4
611,612,38:50.4,172.16.1.66,172.16.1.4,6,54,49744,445,R,164221477,1
612,613,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,,1
613,614,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,,1
614,615,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,,1
615,616,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,,1
616,617,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,,1
617,618,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,,1
618,619,38:51.3,,,,42,,,,,4
619,620,38:52.0,172.16.1.66,20.189.173.16,6,54,49690,443,FA,437988272,6
620,621,38:52.0,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179063017,3
621,622,38:52.0,20.189.173.16,172.16.1.66,6,54,443,49690,FPA,2179063017,3
622,623,38:52.0,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988273,6
623,624,38:52.1,172.16.1.66,172.16.1.255,17,110,137,137,,,1
624,625,38:52.3,,,,42,,,,,4
625,626,38:52.5,172.16.1.66,172.16.1.4,17,76,49844,53,,,1
626,627,38:52.8,172.16.1.66,172.16.1.255,17,110,137,137,,,1
627,628,38:53.1,172.16.1.66,172.16.1.4,17,140,60777,53,,,1
628,629,38:53.1,172.16.1.4,172.16.1.66,17,216,53,60777,,,4
629,630,38:53.1,172.16.1.66,172.16.1.4,17,252,60778,389,,,1
630,631,38:53.1,172.16.1.4,172.16.1.66,17,229,389,60778,,,4
631,632,38:53.2,172.16.1.66,172.16.1.4,17,252,60779,389,,,1
632,633,38:53.2,172.16.1.4,172.16.1.66,17,229,389,60779,,,4
633,634,38:53.3,172.16.1.66,172.16.1.4,6,66,49705,135,S,516197928,1
634,635,38:53.3,172.16.1.4,172.16.1.66,6,66,135,49705,SA,353934261,4
635,636,38:53.3,172.16.1.66,172.16.1.4,6,54,49705,135,A,516197929,1
636,637,38:53.3,172.16.1.66,172.16.1.4,6,214,49705,135,PA,516197929,1
637,638,38:53.3,172.16.1.4,172.16.1.66,6,162,135,49705,PA,353934262,4
