Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
287,2024-08-15 00:09:46.163662,10.8.15.4,10.8.15.133,6,450,49669,49682,PA,44584090
288,2024-08-15 00:09:46.163682,10.8.15.133,10.8.15.4,6,398,49690,389,PA,3647105371
289,2024-08-15 00:09:46.163944,10.8.15.4,10.8.15.133,6,1514,389,49690,A,1980215155
290,2024-08-15 00:09:46.163947,10.8.15.4,10.8.15.133,6,1435,389,49690,PA,1980216615
291,2024-08-15 00:09:46.164345,10.8.15.133,10.8.15.4,6,54,49690,389,A,3647105721
292,2024-08-15 00:09:46.164365,10.8.15.133,10.8.15.4,6,338,49682,49669,PA,3537819907
293,2024-08-15 00:09:46.164600,10.8.15.4,10.8.15.133,6,418,49669,49682,PA,44584486
294,2024-08-15 00:09:46.165040,10.8.15.133,10.8.15.4,6,1514,49690,389,A,3647105721
295,2024-08-15 00:09:46.165042,10.8.15.133,10.8.15.4,6,749,49690,389,PA,3647107181
296,2024-08-15 00:09:46.165140,10.8.15.4,10.8.15.133,6,54,389,49690,A,1980217996
297,2024-08-15 00:09:46.165243,10.8.15.133,10.8.15.4,6,194,49682,49669,PA,3537820191
298,2024-08-15 00:09:46.165377,10.8.15.4,10.8.15.133,6,194,49669,49682,PA,44584850
299,2024-08-15 00:09:46.165682,10.8.15.4,10.8.15.133,6,257,389,49690,PA,1980217996
300,2024-08-15 00:09:46.167935,10.8.15.133,10.8.15.4,6,191,49690,389,PA,3647107876
301,2024-08-15 00:09:46.167954,10.8.15.133,10.8.15.4,6,222,49677,135,PA,3789552296
302,2024-08-15 00:09:46.168128,10.8.15.4,10.8.15.133,6,223,389,49690,PA,1980218206
303,2024-08-15 00:09:46.168240,10.8.15.4,10.8.15.133,6,322,135,49677,PA,1603788027
304,2024-08-15 00:09:46.169382,10.8.15.133,10.8.15.4,6,252,49690,389,PA,3647108013
305,2024-08-15 00:09:46.169656,10.8.15.4,10.8.15.133,6,668,389,49690,PA,1980218375
306,2024-08-15 00:09:46.169686,10.8.15.133,10.8.15.4,6,1514,49682,49669,A,3537820331
307,2024-08-15 00:09:46.169687,10.8.15.133,10.8.15.4,6,770,49682,49669,PA,3537821791
308,2024-08-15 00:09:46.169791,10.8.15.4,10.8.15.133,6,54,49669,49682,A,44584990
309,2024-08-15 00:09:46.170227,10.8.15.4,10.8.15.133,6,286,49669,49682,PA,44584990
310,2024-08-15 00:09:46.170761,10.8.15.133,10.8.15.4,6,274,49682,49669,PA,3537822507
311,2024-08-15 00:09:46.171232,10.8.15.4,10.8.15.133,6,159,49669,49682,PA,44585222
312,2024-08-15 00:09:46.175079,10.8.15.133,10.8.15.4,6,258,49682,49669,PA,3537822727
313,2024-08-15 00:09:46.175336,10.8.15.4,10.8.15.133,6,258,49669,49682,PA,44585327
314,2024-08-15 00:09:46.183783,10.8.15.133,10.8.15.4,6,338,49682,49669,PA,3537822931
315,2024-08-15 00:09:46.184129,10.8.15.4,10.8.15.133,6,450,49669,49682,PA,44585531
316,2024-08-15 00:09:46.185886,10.8.15.133,10.8.15.4,6,194,49682,49669,PA,3537823215
317,2024-08-15 00:09:46.186040,10.8.15.4,10.8.15.133,6,194,49669,49682,PA,44585927
318,2024-08-15 00:09:46.189605,10.8.15.133,10.8.15.4,17,135,53383,53,,
319,2024-08-15 00:09:46.189773,10.8.15.4,10.8.15.133,17,205,53,53383,,
320,2024-08-15 00:09:46.191733,10.8.15.133,10.8.15.4,6,222,49677,135,PA,3789552464
321,2024-08-15 00:09:46.192067,10.8.15.4,10.8.15.133,6,322,135,49677,PA,1603788295
322,2024-08-15 00:09:46.200226,10.8.15.133,10.8.15.4,6,1514,49682,49669,A,3537823355
323,2024-08-15 00:09:46.200229,10.8.15.133,10.8.15.4,6,770,49682,49669,PA,3537824815
324,2024-08-15 00:09:46.200429,10.8.15.4,10.8.15.133,6,54,49669,49682,A,44586067
325,2024-08-15 00:09:46.200947,10.8.15.4,10.8.15.133,6,286,49669,49682,PA,44586067
326,2024-08-15 00:09:46.215572,10.8.15.133,10.8.15.4,6,1514,49682,49669,PA,3537824071
327,2024-08-15 00:09:46.215576,10.8.15.133,10.8.15.4,6,54,49683,58963,A,1122439226
328,2024-08-15 00:09:46.215789,10.8.15.4,10.8.15.133,6,66,49669,49682,A,44586299
329,2024-08-15 00:09:46.215804,10.8.15.133,10.8.15.4,6,274,49682,49669,PA,3537825531
330,2024-08-15 00:09:46.216183,10.8.15.4,10.8.15.133,6,159,49669,49682,PA,44586299
331,2024-08-15 00:09:46.222611,10.8.15.133,10.8.15.4,6,258,49682,49669,PA,3537825751
332,2024-08-15 00:09:46.223038,10.8.15.133,10.8.15.4,17,222,58267,389,,
333,2024-08-15 00:09:46.223085,10.8.15.4,10.8.15.133,6,258,49669,49682,PA,44586404
334,2024-08-15 00:09:46.223398,10.8.15.4,10.8.15.133,17,222,389,58267,,
335,2024-08-15 00:09:46.223909,10.8.15.133,10.8.15.4,6,354,49682,49669,PA,3537825955
336,2024-08-15 00:09:46.224242,10.8.15.4,10.8.15.133,6,210,49669,49682,PA,44586608
337,2024-08-15 00:09:46.228483,10.8.15.133,10.8.15.4,6,1514,49670,445,A,2119262799
338,2024-08-15 00:09:46.228485,10.8.15.133,10.8.15.4,6,1514,49670,445,A,2119264259
339,2024-08-15 00:09:46.228486,10.8.15.133,10.8.15.4,6,919,49670,445,PA,2119265719
340,2024-08-15 00:09:46.228673,10.8.15.4,10.8.15.133,6,54,445,49670,A,3545990621
341,2024-08-15 00:09:46.228976,10.8.15.133,10.8.15.4,6,1514,49667,389,A,419616312
342,2024-08-15 00:09:46.228979,10.8.15.133,10.8.15.4,6,737,49667,389,PA,419617772
343,2024-08-15 00:09:46.229078,10.8.15.4,10.8.15.133,6,54,389,49667,A,2063446259
344,2024-08-15 00:09:46.229640,10.8.15.4,10.8.15.133,6,314,445,49670,PA,3545990621
345,2024-08-15 00:09:46.229864,10.8.15.4,10.8.15.133,6,257,389,49667,PA,2063446259
346,2024-08-15 00:09:46.231080,10.8.15.133,10.8.15.4,6,212,49670,445,PA,2119266584
347,2024-08-15 00:09:46.231232,10.8.15.4,10.8.15.133,6,138,445,49670,PA,3545990881
348,2024-08-15 00:09:46.231259,10.8.15.133,10.8.15.4,6,194,49682,49669,PA,3537826255
349,2024-08-15 00:09:46.231483,10.8.15.4,10.8.15.133,6,194,49669,49682,PA,44586764
350,2024-08-15 00:09:46.232492,10.8.15.133,10.8.15.4,6,97,49667,389,PA,419618455
351,2024-08-15 00:09:46.232633,10.8.15.4,10.8.15.133,6,54,389,49667,RA,2063446469
352,2024-08-15 00:09:46.238884,10.8.15.133,10.8.15.4,6,178,49670,445,PA,2119266742
353,2024-08-15 00:09:46.239062,10.8.15.4,10.8.15.133,6,322,445,49670,PA,3545990965
354,2024-08-15 00:09:46.240389,10.8.15.4,10.8.15.133,6,668,389,49690,PA,1980218375
355,2024-08-15 00:09:46.240520,10.8.15.133,10.8.15.4,6,66,49690,389,A,3647108211
356,2024-08-15 00:09:46.246424,10.8.15.133,10.8.15.4,6,54,49677,135,A,3789552632
357,2024-08-15 00:09:46.278760,10.8.15.133,10.8.15.4,6,54,49682,49669,A,3537826395
358,2024-08-15 00:09:46.295538,10.8.15.133,10.8.15.4,6,54,49670,445,A,2119266866
359,2024-08-15 00:09:46.305176,10.8.15.133,10.8.15.4,6,182,49670,445,PA,2119266866
360,2024-08-15 00:09:46.305692,10.8.15.4,10.8.15.133,6,286,445,49670,PA,3545991233
361,2024-08-15 00:09:46.326371,10.8.15.133,10.8.15.4,6,66,49691,389,S,1323015140
362,2024-08-15 00:09:46.326740,10.8.15.4,10.8.15.133,6,66,389,49691,SA,351438726
363,2024-08-15 00:09:46.333003,10.8.15.133,10.8.15.4,6,66,49692,135,S,275681903
364,2024-08-15 00:09:46.333159,10.8.15.133,10.8.15.4,6,54,49691,389,A,1323015141
365,2024-08-15 00:09:46.333388,10.8.15.4,10.8.15.133,6,66,135,49692,SA,3210010769
366,2024-08-15 00:09:46.333765,10.8.15.133,10.8.15.4,6,54,49691,389,FA,1323015141
367,2024-08-15 00:09:46.333842,10.8.15.133,10.8.15.4,6,273,49690,389,PA,3647108211
368,2024-08-15 00:09:46.333892,10.8.15.4,10.8.15.133,6,54,389,49691,A,351438727
369,2024-08-15 00:09:46.334093,10.8.15.4,10.8.15.133,6,54,389,49691,RA,351438727
370,2024-08-15 00:09:46.334337,10.8.15.4,10.8.15.133,6,143,389,49690,PA,1980218989
371,2024-08-15 00:09:46.334689,10.8.15.133,10.8.15.4,17,135,53383,53,,
372,2024-08-15 00:09:46.334885,10.8.15.4,10.8.15.133,17,205,53,53383,,
373,2024-08-15 00:09:46.337439,10.8.15.133,10.8.15.4,6,54,49692,135,A,275681904
374,2024-08-15 00:09:46.338215,10.8.15.133,10.8.15.4,6,214,49692,135,PA,275681904
375,2024-08-15 00:09:46.338322,10.8.15.4,10.8.15.133,6,162,135,49692,PA,3210010770
376,2024-08-15 00:09:46.338521,10.8.15.133,10.8.15.4,17,222,58268,389,,
377,2024-08-15 00:09:46.338725,10.8.15.4,10.8.15.133,17,222,389,58268,,
378,2024-08-15 00:09:46.338843,10.8.15.133,10.8.15.4,6,222,49692,135,PA,275682064
379,2024-08-15 00:09:46.339054,10.8.15.4,10.8.15.133,6,322,135,49692,PA,3210010878
380,2024-08-15 00:09:46.340123,10.8.15.133,10.8.15.4,6,66,49693,49669,S,1633003974
381,2024-08-15 00:09:46.340223,10.8.15.4,10.8.15.133,6,66,49669,49693,SA,1551155904
382,2024-08-15 00:09:46.341699,10.8.15.133,10.8.15.4,6,54,49693,49669,A,1633003975
383,2024-08-15 00:09:46.342236,10.8.15.133,10.8.15.4,6,66,49694,88,S,561356382
384,2024-08-15 00:09:46.342330,10.8.15.4,10.8.15.133,6,66,88,49694,SA,2021849985
385,2024-08-15 00:09:46.346548,10.8.15.133,10.8.15.4,6,54,49694,88,A,561356383
386,2024-08-15 00:09:46.346642,10.8.15.133,10.8.15.4,6,1514,49694,88,A,561356383
387,2024-08-15 00:09:46.346645,10.8.15.133,10.8.15.4,6,474,49694,88,PA,561357843
388,2024-08-15 00:09:46.346838,10.8.15.4,10.8.15.133,6,54,88,49694,A,2021849986
389,2024-08-15 00:09:46.347726,10.8.15.4,10.8.15.133,6,1514,88,49694,A,2021849986
390,2024-08-15 00:09:46.347727,10.8.15.4,10.8.15.133,6,447,88,49694,PA,2021851446
391,2024-08-15 00:09:46.348842,10.8.15.133,10.8.15.4,6,54,49694,88,A,561358263
392,2024-08-15 00:09:46.348936,10.8.15.133,10.8.15.4,6,54,49694,88,FA,561358263
393,2024-08-15 00:09:46.349022,10.8.15.4,10.8.15.133,6,54,88,49694,A,2021851839
394,2024-08-15 00:09:46.349086,10.8.15.4,10.8.15.133,6,54,88,49694,RA,2021851839
395,2024-08-15 00:09:46.359008,10.8.15.133,10.8.15.4,6,54,49670,445,A,2119266994
396,2024-08-15 00:09:46.389828,10.8.15.133,10.8.15.4,6,54,49692,135,A,275682232
397,2024-08-15 00:09:46.397253,10.8.15.4,10.8.15.133,6,143,389,49690,PA,1980218989
398,2024-08-15 00:09:46.398130,10.8.15.133,10.8.15.4,6,66,49690,389,A,3647108430
399,2024-08-15 00:09:46.400403,10.8.15.133,10.8.15.4,6,1514,49693,49669,A,1633003975
400,2024-08-15 00:09:46.400406,10.8.15.133,10.8.15.4,6,792,49693,49669,PA,1633005435
401,2024-08-15 00:09:46.400595,10.8.15.4,10.8.15.133,6,54,49669,49693,A,1551155905
402,2024-08-15 00:09:46.401590,10.8.15.4,10.8.15.133,6,338,49669,49693,PA,1551155905
403,2024-08-15 00:09:46.404303,10.8.15.133,10.8.15.4,6,274,49693,49669,PA,1633006173
404,2024-08-15 00:09:46.404543,10.8.15.4,10.8.15.133,6,159,49669,49693,PA,1551156189
405,2024-08-15 00:09:46.407343,10.8.15.133,10.8.15.4,6,322,49693,49669,PA,1633006393
406,2024-08-15 00:09:46.407559,10.8.15.4,10.8.15.133,6,258,49669,49693,PA,1551156294
407,2024-08-15 00:09:46.408227,10.8.15.133,10.8.15.4,6,498,49693,49669,PA,1633006661
408,2024-08-15 00:09:46.408786,10.8.15.4,10.8.15.133,6,178,49669,49693,PA,1551156498
409,2024-08-15 00:09:46.409340,10.8.15.133,10.8.15.4,6,222,49677,135,PA,3789552632
410,2024-08-15 00:09:46.409547,10.8.15.4,10.8.15.133,6,322,135,49677,PA,1603788563
411,2024-08-15 00:09:46.417183,10.8.15.133,10.8.15.4,6,466,49693,49669,PA,1633007105
412,2024-08-15 00:09:46.417631,10.8.15.133,10.8.15.4,6,1514,49682,49669,A,3537826395
413,2024-08-15 00:09:46.417634,10.8.15.133,10.8.15.4,6,770,49682,49669,PA,3537827855
414,2024-08-15 00:09:46.417843,10.8.15.4,10.8.15.133,6,54,49669,49682,A,44586904
415,2024-08-15 00:09:46.417890,10.8.15.4,10.8.15.133,6,178,49669,49693,PA,1551156622
416,2024-08-15 00:09:46.418281,10.8.15.4,10.8.15.133,6,286,49669,49682,PA,44586904
417,2024-08-15 00:09:46.419173,10.8.15.133,10.8.15.4,6,182,49670,445,PA,2119266994
418,2024-08-15 00:09:46.419421,10.8.15.133,10.8.15.4,6,194,49693,49669,PA,1633007517
419,2024-08-15 00:09:46.419532,10.8.15.133,10.8.15.4,6,273,49682,49669,PA,3537828571
420,2024-08-15 00:09:46.419690,10.8.15.4,10.8.15.133,6,194,49669,49693,PA,1551156746
421,2024-08-15 00:09:46.419758,10.8.15.4,10.8.15.133,6,286,445,49670,PA,3545991465
422,2024-08-15 00:09:46.419953,10.8.15.4,10.8.15.133,6,159,49669,49682,PA,44587136
423,2024-08-15 00:09:46.421509,10.8.15.133,10.8.15.4,6,258,49682,49669,PA,3537828790
424,2024-08-15 00:09:46.421823,10.8.15.4,10.8.15.133,6,258,49669,49682,PA,44587241
425,2024-08-15 00:09:46.422332,10.8.15.133,10.8.15.4,6,338,49682,49669,PA,3537828994
426,2024-08-15 00:09:46.422890,10.8.15.4,10.8.15.133,6,242,49669,49682,PA,44587445
427,2024-08-15 00:09:46.425984,10.8.15.133,10.8.15.4,6,194,49682,49669,PA,3537829278
428,2024-08-15 00:09:46.426156,10.8.15.4,10.8.15.133,6,194,49669,49682,PA,44587633
429,2024-08-15 00:09:46.453127,10.8.15.133,10.8.15.4,6,66,49695,389,S,2898828256
430,2024-08-15 00:09:46.453350,10.8.15.4,10.8.15.133,6,66,389,49695,SA,1174798120
431,2024-08-15 00:09:46.454374,10.8.15.133,10.8.15.4,6,54,49695,389,A,2898828257
432,2024-08-15 00:09:46.459846,10.8.15.133,10.8.15.4,6,54,49695,389,FA,2898828257
433,2024-08-15 00:09:46.459947,10.8.15.4,10.8.15.133,6,54,389,49695,A,1174798121
434,2024-08-15 00:09:46.460022,10.8.15.133,10.8.15.4,6,273,49690,389,PA,3647108430
435,2024-08-15 00:09:46.460028,10.8.15.4,10.8.15.133,6,54,389,49695,RA,1174798121
436,2024-08-15 00:09:46.460412,10.8.15.4,10.8.15.133,6,143,389,49690,PA,1980219078
437,2024-08-15 00:09:46.460654,10.8.15.133,10.8.15.4,17,120,64949,53,,
438,2024-08-15 00:09:46.460882,10.8.15.4,10.8.15.133,17,190,53,64949,,
439,2024-08-15 00:09:46.462153,10.8.15.133,10.8.15.4,17,239,64950,389,,
440,2024-08-15 00:09:46.462351,10.8.15.4,10.8.15.133,17,222,389,64950,,
441,2024-08-15 00:09:46.468783,10.8.15.133,10.8.15.4,6,54,49677,135,A,3789552800
442,2024-08-15 00:09:46.468813,10.8.15.133,10.8.15.4,6,54,49670,445,A,2119267122
443,2024-08-15 00:09:46.468851,10.8.15.133,10.8.15.4,6,54,49682,49669,A,3537829418
444,2024-08-15 00:09:46.491080,10.8.15.4,10.8.15.133,6,194,49669,49693,PA,1551156746
445,2024-08-15 00:09:46.493303,10.8.15.133,10.8.15.4,6,66,49693,49669,A,1633007657
446,2024-08-15 00:09:46.500412,10.8.15.133,10.8.15.255,17,110,137,137,,
447,2024-08-15 00:09:46.500505,10.8.15.133,10.8.15.255,17,110,137,137,,
448,2024-08-15 00:09:46.516234,10.8.15.133,10.8.15.4,6,54,49690,389,A,3647108649
449,2024-08-15 00:09:46.563480,10.8.15.133,10.8.15.4,6,66,49696,389,S,3359268924
450,2024-08-15 00:09:46.563670,10.8.15.4,10.8.15.133,6,66,389,49696,SA,244126972
451,2024-08-15 00:09:46.566200,10.8.15.133,10.8.15.4,6,54,49696,389,A,3359268925
452,2024-08-15 00:09:46.566641,10.8.15.133,10.8.15.4,6,54,49696,389,FA,3359268925
453,2024-08-15 00:09:46.566723,10.8.15.4,10.8.15.133,6,54,389,49696,A,244126973
454,2024-08-15 00:09:46.566735,10.8.15.133,10.8.15.4,6,272,49690,389,PA,3647108649
455,2024-08-15 00:09:46.566820,10.8.15.4,10.8.15.133,6,54,389,49696,RA,244126973
456,2024-08-15 00:09:46.567224,10.8.15.4,10.8.15.133,6,240,389,49690,PA,1980219167
457,2024-08-15 00:09:46.569393,10.8.15.133,10.8.15.4,6,66,49697,389,S,2169862434
458,2024-08-15 00:09:46.569587,10.8.15.4,10.8.15.133,6,66,389,49697,SA,3793270755
459,2024-08-15 00:09:46.570298,10.8.15.133,10.8.15.4,6,54,49697,389,A,2169862435
460,2024-08-15 00:09:46.570539,10.8.15.133,10.8.15.4,6,54,49697,389,FA,2169862435
461,2024-08-15 00:09:46.570595,10.8.15.133,10.8.15.4,6,282,49690,389,PA,3647108867
462,2024-08-15 00:09:46.570609,10.8.15.4,10.8.15.133,6,54,389,49697,A,3793270756
463,2024-08-15 00:09:46.570936,10.8.15.4,10.8.15.133,6,54,389,49697,RA,3793270756
464,2024-08-15 00:09:46.571159,10.8.15.4,10.8.15.133,6,143,389,49690,PA,1980219353
465,2024-08-15 00:09:46.571718,10.8.15.133,10.8.15.4,6,250,49690,389,PA,3647109095
466,2024-08-15 00:09:46.572032,10.8.15.4,10.8.15.133,6,219,389,49690,PA,1980219442
467,2024-08-15 00:09:46.572226,10.8.15.133,10.8.15.4,6,129,49690,389,PA,3647109291
468,2024-08-15 00:09:46.572351,10.8.15.133,10.8.15.4,6,54,49690,389,FA,3647109366
469,2024-08-15 00:09:46.572457,10.8.15.4,10.8.15.133,6,54,389,49690,RA,1980219607
470,2024-08-15 00:09:46.572504,10.8.15.4,10.8.15.133,6,54,389,49690,R,1980219607
471,2024-08-15 00:09:46.644505,10.8.15.133,10.8.15.255,17,110,137,137,,
472,2024-08-15 00:09:46.701803,10.8.15.133,10.8.15.4,17,94,64949,53,,
473,2024-08-15 00:09:46.702046,10.8.15.4,10.8.15.133,17,110,53,64949,,
474,2024-08-15 00:09:46.856912,10.8.15.133,10.8.15.4,6,66,49699,389,S,2431974072
475,2024-08-15 00:09:46.857154,10.8.15.4,10.8.15.133,6,66,389,49699,SA,1957949981
476,2024-08-15 00:09:46.857611,10.8.15.133,10.8.15.4,6,54,49699,389,A,2431974073
477,2024-08-15 00:09:46.858009,10.8.15.133,10.8.15.4,6,398,49699,389,PA,2431974073
478,2024-08-15 00:09:46.858344,10.8.15.4,10.8.15.133,6,1514,389,49699,A,1957949982
479,2024-08-15 00:09:46.858347,10.8.15.4,10.8.15.133,6,1435,389,49699,PA,1957951442
480,2024-08-15 00:09:46.860184,10.8.15.133,10.8.15.4,6,54,49699,389,A,2431974423
481,2024-08-15 00:09:46.861441,10.8.15.133,10.8.15.4,6,1514,49699,389,A,2431974423
482,2024-08-15 00:09:46.861444,10.8.15.133,10.8.15.4,6,725,49699,389,PA,2431975883
483,2024-08-15 00:09:46.861590,10.8.15.4,10.8.15.133,6,54,389,49699,A,1957952823
484,2024-08-15 00:09:46.862253,10.8.15.4,10.8.15.133,6,257,389,49699,PA,1957952823
485,2024-08-15 00:09:46.866943,,,,42,,,,
486,2024-08-15 00:09:46.911435,10.8.15.133,10.8.15.4,6,66,49700,88,S,2172600377
487,2024-08-15 00:09:46.911719,10.8.15.4,10.8.15.133,6,66,88,49700,SA,3186964223
488,2024-08-15 00:09:46.913391,10.8.15.133,10.8.15.4,6,54,49700,88,A,2172600378
489,2024-08-15 00:09:46.913508,10.8.15.133,10.8.15.4,6,1514,49700,88,A,2172600378
490,2024-08-15 00:09:46.913512,10.8.15.133,10.8.15.4,6,450,49700,88,PA,2172601838
491,2024-08-15 00:09:46.913646,10.8.15.4,10.8.15.133,6,54,88,49700,A,3186964224
492,2024-08-15 00:09:46.914542,10.8.15.4,10.8.15.133,6,1514,88,49700,A,3186964224
493,2024-08-15 00:09:46.914545,10.8.15.4,10.8.15.133,6,399,88,49700,PA,3186965684
494,2024-08-15 00:09:46.915013,10.8.15.133,10.8.15.4,6,54,49700,88,A,2172602234
495,2024-08-15 00:09:46.915090,10.8.15.133,10.8.15.4,6,54,49700,88,FA,2172602234
496,2024-08-15 00:09:46.915174,10.8.15.4,10.8.15.133,6,54,88,49700,A,3186966029
497,2024-08-15 00:09:46.915237,10.8.15.4,10.8.15.133,6,54,88,49700,RA,3186966029
498,2024-08-15 00:09:46.918933,10.8.15.133,10.8.15.4,6,225,49699,389,PA,2431976554
499,2024-08-15 00:09:46.919299,10.8.15.4,10.8.15.133,6,560,389,49699,PA,1957953033
500,2024-08-15 00:09:46.921081,10.8.15.133,10.8.15.4,6,66,49701,389,S,3302741886
501,2024-08-15 00:09:46.921257,10.8.15.4,10.8.15.133,6,66,389,49701,SA,3918618710
502,2024-08-15 00:09:46.922407,10.8.15.133,10.8.15.4,6,54,49701,389,A,3302741887
503,2024-08-15 00:09:46.923454,10.8.15.133,10.8.15.4,6,1514,49701,389,A,3302741887
504,2024-08-15 00:09:46.923457,10.8.15.133,10.8.15.4,6,725,49701,389,PA,3302743347
505,2024-08-15 00:09:46.923594,10.8.15.4,10.8.15.133,6,54,389,49701,A,3918618711
506,2024-08-15 00:09:46.924302,10.8.15.4,10.8.15.133,6,257,389,49701,PA,3918618711
507,2024-08-15 00:09:46.925209,10.8.15.133,10.8.15.4,6,230,49701,389,PA,3302744018
508,2024-08-15 00:09:46.925448,10.8.15.4,10.8.15.133,6,214,389,49701,PA,3918618921
509,2024-08-15 00:09:46.927027,10.8.15.133,10.8.15.4,6,234,49701,389,PA,3302744194
510,2024-08-15 00:09:46.927291,10.8.15.4,10.8.15.133,6,208,389,49701,PA,3918619081
511,2024-08-15 00:09:46.927993,10.8.15.133,10.8.15.4,6,653,49699,389,PA,2431976725
512,2024-08-15 00:09:46.928362,10.8.15.4,10.8.15.133,6,1304,389,49699,PA,1957953539
513,2024-08-15 00:09:46.972529,10.8.15.133,10.8.15.4,17,86,64949,53,,
514,2024-08-15 00:09:46.974543,10.8.15.133,10.8.15.4,6,66,49702,88,S,752811474
515,2024-08-15 00:09:46.974739,10.8.15.4,10.8.15.133,6,66,88,49702,SA,564798155
516,2024-08-15 00:09:46.975706,10.8.15.133,10.8.15.4,6,54,49702,88,A,752811475
517,2024-08-15 00:09:46.975831,10.8.15.133,10.8.15.4,6,1514,49702,88,A,752811475
518,2024-08-15 00:09:46.975834,10.8.15.133,10.8.15.4,6,494,49702,88,PA,752812935
519,2024-08-15 00:09:46.975987,10.8.15.4,10.8.15.133,6,54,88,49702,A,564798156
520,2024-08-15 00:09:46.976930,10.8.15.4,10.8.15.133,6,1514,88,49702,A,564798156
521,2024-08-15 00:09:46.976933,10.8.15.4,10.8.15.133,6,471,88,49702,PA,564799616
522,2024-08-15 00:09:46.977972,10.8.15.133,10.8.15.4,6,54,49702,88,A,752813375
523,2024-08-15 00:09:46.977975,10.8.15.133,10.8.15.4,6,54,49702,88,FA,752813375
524,2024-08-15 00:09:46.978102,10.8.15.4,10.8.15.133,6,54,88,49702,A,564800033
525,2024-08-15 00:09:46.978162,10.8.15.4,10.8.15.133,6,54,88,49702,RA,564800033
526,2024-08-15 00:09:46.978173,10.8.15.133,10.8.15.4,6,66,49703,88,S,3343032867
527,2024-08-15 00:09:46.978310,10.8.15.4,10.8.15.133,6,66,88,49703,SA,3573156414
528,2024-08-15 00:09:46.979299,10.8.15.133,10.8.15.4,6,54,49703,88,A,3343032868
529,2024-08-15 00:09:46.979334,10.8.15.133,10.8.15.4,6,1514,49703,88,A,3343032868
530,2024-08-15 00:09:46.979337,10.8.15.133,10.8.15.4,6,267,49703,88,PA,3343034328
531,2024-08-15 00:09:46.979494,10.8.15.4,10.8.15.133,6,54,88,49703,A,3573156415
532,2024-08-15 00:09:46.979820,10.8.15.4,10.8.15.133,6,1514,88,49703,A,3573156415
533,2024-08-15 00:09:46.979822,10.8.15.4,10.8.15.133,6,296,88,49703,PA,3573157875
534,2024-08-15 00:09:46.980537,10.8.15.133,10.8.15.4,6,54,49703,88,A,3343034541
535,2024-08-15 00:09:46.980655,10.8.15.133,10.8.15.4,6,54,49703,88,FA,3343034541
536,2024-08-15 00:09:46.980741,10.8.15.4,10.8.15.133,6,54,88,49703,A,3573158117
537,2024-08-15 00:09:46.980814,10.8.15.4,10.8.15.133,6,54,88,49703,RA,3573158117
538,2024-08-15 00:09:46.980975,10.8.15.133,10.8.15.4,6,1514,49670,445,A,2119267122
539,2024-08-15 00:09:46.980978,10.8.15.133,10.8.15.4,6,1514,49670,445,A,2119268582
540,2024-08-15 00:09:46.980980,10.8.15.133,10.8.15.4,6,985,49670,445,PA,2119270042
541,2024-08-15 00:09:46.981134,10.8.15.4,10.8.15.133,6,54,445,49670,A,3545991697
542,2024-08-15 00:09:46.981938,10.8.15.4,10.8.15.133,6,314,445,49670,PA,3545991697
543,2024-08-15 00:09:46.983780,10.8.15.133,10.8.15.4,6,216,49670,445,PA,2119270973
544,2024-08-15 00:09:46.983993,10.8.15.4,10.8.15.133,6,138,445,49670,PA,3545991957
545,2024-08-15 00:09:46.987953,10.8.15.133,10.8.15.4,6,510,49670,445,PA,2119271135
546,2024-08-15 00:09:46.988276,10.8.15.4,10.8.15.133,6,410,445,49670,PA,3545992041
547,2024-08-15 00:09:46.990270,10.8.15.133,10.8.15.4,6,162,49670,445,PA,2119271591
548,2024-08-15 00:09:46.990396,10.8.15.4,10.8.15.133,6,208,389,49701,PA,3918619081
549,2024-08-15 00:09:46.990419,10.8.15.4,10.8.15.133,6,1304,389,49699,PA,1957953539
550,2024-08-15 00:09:46.990537,10.8.15.4,10.8.15.133,6,186,445,49670,PA,3545992397
551,2024-08-15 00:09:46.990789,10.8.15.133,10.8.15.4,6,66,49701,389,A,3302744374
552,2024-08-15 00:09:46.990820,10.8.15.133,10.8.15.4,6,66,49699,389,A,2431977324
553,2024-08-15 00:09:46.994776,10.8.15.133,10.8.15.4,6,162,49670,445,PA,2119271699
554,2024-08-15 00:09:46.994946,10.8.15.4,10.8.15.133,6,186,445,49670,PA,3545992529
555,2024-08-15 00:09:47.004471,10.8.15.133,10.8.15.4,6,171,49670,445,PA,2119271807
556,2024-08-15 00:09:47.004893,10.8.15.4,10.8.15.133,6,160,445,49670,PA,3545992661
557,2024-08-15 00:09:47.009559,10.8.15.133,10.8.15.4,6,454,49670,445,PA,2119271924
558,2024-08-15 00:09:47.009944,10.8.15.4,10.8.15.133,6,378,445,49670,PA,3545992767
559,2024-08-15 00:09:47.011950,10.8.15.133,10.8.15.4,6,162,49670,445,PA,2119272324
560,2024-08-15 00:09:47.012234,10.8.15.4,10.8.15.133,6,186,445,49670,PA,3545993091
561,2024-08-15 00:09:47.026014,10.8.15.133,10.8.15.4,6,260,49670,445,PA,2119272432
562,2024-08-15 00:09:47.026302,10.8.15.4,10.8.15.133,6,682,445,49670,PA,3545993223
563,2024-08-15 00:09:47.036644,10.8.15.133,10.8.15.4,6,470,49670,445,PA,2119272638
